date,Discharge(W),Charge(W),Production,Consumption,State of Charge(%),H2_W
2020-03-11 11:30:00,407.0,0.0,133.0,417.0,63.0,1.0
2020-03-11 11:45:00,0.0,1050.0,1433.0,390.0,65.0,1.0
2020-03-11 12:00:00,292.0,0.0,111.0,430.0,68.0,1.0
2020-03-11 12:15:00,0.0,11.0,367.0,377.0,71.0,1.0
2020-03-11 12:30:00,261.0,0.0,40.0,337.0,74.0,1.0
2020-03-11 12:45:00,0.0,317.0,531.0,246.0,74.0,1.0
2020-03-11 13:00:00,0.0,1031.0,1431.0,418.0,74.0,1.0
2020-03-11 13:15:00,344.0,0.0,73.0,444.0,76.0,1.0
2020-03-11 13:30:00,24.0,0.0,385.0,437.0,76.0,1.0
2020-03-11 13:45:00,0.0,187.0,527.0,380.0,76.0,1.0
2020-03-11 14:00:00,0.0,169.0,583.0,438.0,77.0,1.0
2020-03-11 14:15:00,0.0,282.0,491.0,236.0,77.0,1.0
2020-03-11 14:30:00,0.0,19.0,311.0,341.0,80.0,1.0
2020-03-11 14:45:00,85.0,0.0,280.0,387.0,80.0,1.0
2020-03-11 15:00:00,185.0,0.0,73.0,289.0,78.0,1.0
2020-03-11 15:15:00,195.0,0.0,156.0,381.0,77.0,1.0
2020-03-11 15:30:00,338.0,0.0,92.0,455.0,75.0,1.0
2020-03-11 15:45:00,369.0,0.0,58.0,455.0,74.0,1.0
2020-03-11 16:00:00,411.0,0.0,15.0,450.0,73.0,1.0
2020-03-11 16:15:00,355.0,0.0,5.0,423.0,72.0,1.0
2020-03-11 16:30:00,346.0,0.0,6.0,389.0,71.0,1.0
2020-03-11 16:45:00,328.0,0.0,0.0,358.0,70.0,1.0
2020-03-11 17:00:00,266.0,0.0,0.0,295.0,69.0,1.0
2020-03-11 17:15:00,403.0,0.0,0.0,430.0,67.0,1.0
2020-03-11 17:30:00,332.0,0.0,0.0,353.0,66.0,1.0
2020-03-11 17:45:00,453.0,0.0,0.0,486.0,65.0,1.0
2020-03-11 18:00:00,406.0,0.0,0.0,430.0,63.0,1.0
2020-03-11 18:15:00,2627.0,0.0,2.0,2656.0,59.0,1.0
2020-03-11 18:30:00,2934.0,0.0,0.0,3868.0,53.0,1.0
2020-03-11 18:45:00,1323.0,0.0,3.0,2351.0,46.0,1.0
2020-03-11 19:00:00,2486.0,0.0,5.0,3176.0,40.0,1.0
2020-03-11 19:15:00,666.0,0.0,0.0,698.0,37.0,1.0
2020-03-11 19:30:00,771.0,0.0,0.0,804.0,34.0,1.0
2020-03-11 19:45:00,1176.0,0.0,2.0,1204.0,30.0,1.0
2020-03-11 20:00:00,1109.0,0.0,2.0,1138.0,27.0,1.0
2020-03-11 20:15:00,935.0,0.0,0.0,959.0,24.0,1.0
2020-03-11 20:30:00,828.0,0.0,0.0,855.0,22.0,1.0
2020-03-11 20:45:00,758.0,0.0,0.0,790.0,19.0,1.0
2020-03-11 21:00:00,732.0,0.0,0.0,756.0,17.0,1.0
2020-03-11 21:15:00,680.0,0.0,0.0,710.0,15.0,1.0
2020-03-11 21:30:00,583.0,0.0,0.0,599.0,13.0,1.0
2020-03-11 21:45:00,822.0,0.0,0.0,875.0,11.0,1.0
2020-03-11 22:00:00,0.0,8.0,0.0,751.0,10.0,1.0
2020-03-11 22:15:00,0.0,8.0,0.0,854.0,10.0,1.0
2020-03-11 22:30:00,0.0,8.0,0.0,633.0,10.0,1.0
2020-03-11 22:45:00,0.0,8.0,0.0,550.0,10.0,1.0
2020-03-11 23:00:00,0.0,8.0,0.0,637.0,10.0,1.0
2020-03-11 23:15:00,0.0,8.0,0.0,676.0,10.0,1.0
2020-03-11 23:30:00,0.0,8.0,0.0,577.0,10.0,1.0
2020-03-11 23:45:00,0.0,8.0,0.0,678.0,10.0,1.0
2020-03-12 00:00:00,0.0,7.0,0.0,228.0,10.0,1.0
2020-03-12 00:15:00,0.0,7.0,0.0,180.0,9.0,1.0
2020-03-12 00:30:00,0.0,337.0,6.0,235.0,9.0,1.0
2020-03-12 00:45:00,0.0,6.0,0.0,170.0,10.0,1.0
2020-03-12 01:00:00,0.0,7.0,0.0,2203.0,10.0,1.0
2020-03-12 01:15:00,0.0,7.0,0.0,2082.0,10.0,1.0
2020-03-12 01:30:00,0.0,8.0,0.0,155.0,10.0,1.0
2020-03-12 01:45:00,0.0,8.0,0.0,101.0,10.0,1.0
2020-03-12 02:00:00,0.0,7.0,0.0,152.0,10.0,1.0
2020-03-12 02:15:00,0.0,8.0,0.0,102.0,10.0,1.0
2020-03-12 02:30:00,0.0,8.0,0.0,152.0,10.0,1.0
2020-03-12 02:45:00,0.0,8.0,0.0,100.0,10.0,1.0
2020-03-12 03:00:00,0.0,7.0,0.0,150.0,10.0,1.0
2020-03-12 03:15:00,0.0,8.0,0.0,158.0,10.0,1.0
2020-03-12 03:30:00,0.0,8.0,0.0,216.0,10.0,1.0
2020-03-12 03:45:00,0.0,8.0,0.0,2879.0,10.0,1.0
2020-03-12 04:00:00,0.0,8.0,0.0,2929.0,10.0,1.0
2020-03-12 04:15:00,0.0,8.0,0.0,2919.0,10.0,1.0
2020-03-12 04:30:00,0.0,8.0,0.0,2974.0,10.0,1.0
2020-03-12 04:45:00,0.0,8.0,0.0,2885.0,10.0,1.0
2020-03-12 05:00:00,0.0,8.0,0.0,2938.0,10.0,1.0
2020-03-12 05:15:00,0.0,8.0,0.0,1914.0,10.0,1.0
2020-03-12 05:30:00,0.0,8.0,0.0,2992.0,10.0,1.0
2020-03-12 05:45:00,0.0,2000.0,0.0,110.0,13.0,1.0
2020-03-12 06:00:00,0.0,2000.0,2.0,229.0,18.0,1.0
2020-03-12 06:15:00,0.0,2000.0,0.0,173.0,23.0,1.0
2020-03-12 06:30:00,0.0,2000.0,0.0,162.0,28.0,1.0
2020-03-12 06:45:00,0.0,2000.0,2.0,108.0,32.0,1.0
2020-03-12 07:00:00,0.0,2000.0,3.0,163.0,37.0,1.0
2020-03-12 07:15:00,0.0,2000.0,0.0,822.0,42.0,1.0
2020-03-12 07:30:00,0.0,2000.0,3.0,4219.0,46.0,1.0
2020-03-12 07:45:00,0.0,2000.0,0.0,2595.0,52.0,1.0
2020-03-12 08:00:00,0.0,2000.0,0.0,278.0,57.0,1.0
2020-03-12 08:15:00,266.0,0.0,0.0,294.0,57.0,1.0
2020-03-12 08:30:00,304.0,0.0,0.0,335.0,56.0,1.0
2020-03-12 08:45:00,152.0,0.0,0.0,180.0,55.0,1.0
2020-03-12 09:00:00,207.0,0.0,0.0,232.0,54.0,1.0
2020-03-12 09:15:00,152.0,0.0,0.0,183.0,54.0,1.0
2020-03-12 09:30:00,189.0,0.0,12.0,229.0,53.0,1.0
2020-03-12 09:45:00,172.0,0.0,2.0,199.0,53.0,1.0
2020-03-12 10:00:00,113.0,0.0,78.0,237.0,52.0,1.0
2020-03-12 10:15:00,1852.0,0.0,196.0,2017.0,51.0,1.0
2020-03-12 10:30:00,155.0,0.0,57.0,243.0,51.0,1.0
2020-03-12 10:45:00,46.0,0.0,187.0,263.0,49.0,1.0
2020-03-12 11:00:00,0.0,1012.0,1290.0,308.0,49.0,1.0
2020-03-12 11:15:00,0.0,1200.0,1306.0,133.0,52.0,1.0
2020-03-12 11:30:00,0.0,197.0,351.0,189.0,55.0,1.0
2020-03-12 11:45:00,35.0,0.0,45.0,117.0,55.0,1.0
2020-03-12 12:00:00,0.0,24.0,167.0,163.0,55.0,1.0
2020-03-12 12:15:00,0.0,12.0,89.0,107.0,55.0,1.0
2020-03-12 12:30:00,47.0,0.0,87.0,166.0,55.0,1.0
2020-03-12 12:45:00,0.0,1162.0,1244.0,111.0,54.0,1.0
2020-03-12 13:00:00,0.0,49.0,184.0,163.0,56.0,1.0
2020-03-12 13:15:00,88.0,0.0,59.0,174.0,58.0,1.0
2020-03-12 13:30:00,77.0,0.0,144.0,248.0,58.0,1.0
2020-03-12 13:45:00,0.0,9.0,110.0,134.0,58.0,1.0
2020-03-12 14:00:00,0.0,588.0,749.0,179.0,58.0,1.0
2020-03-12 14:15:00,0.0,72.0,171.0,127.0,59.0,1.0
2020-03-12 14:30:00,128.0,0.0,2.0,166.0,59.0,1.0
2020-03-12 14:45:00,130.0,0.0,3.0,158.0,58.0,1.0
2020-03-12 15:00:00,33.0,0.0,145.0,210.0,58.0,1.0
2020-03-12 15:15:00,125.0,0.0,2.0,156.0,58.0,1.0
2020-03-12 15:30:00,151.0,0.0,23.0,205.0,57.0,1.0
2020-03-12 15:45:00,135.0,0.0,57.0,224.0,57.0,1.0
2020-03-12 16:00:00,221.0,0.0,17.0,270.0,56.0,1.0
2020-03-12 16:15:00,163.0,0.0,0.0,199.0,56.0,1.0
2020-03-12 16:30:00,221.0,0.0,0.0,255.0,55.0,1.0
2020-03-12 16:45:00,77.0,0.0,0.0,106.0,55.0,1.0
2020-03-12 17:00:00,154.0,0.0,0.0,312.0,54.0,1.0
2020-03-12 17:15:00,0.0,0.0,0.0,790.0,48.0,1.0
2020-03-12 17:30:00,1084.0,0.0,17.0,1630.0,44.0,1.0
2020-03-12 17:45:00,2986.0,0.0,0.0,4369.0,39.0,1.0
2020-03-12 18:00:00,1136.0,0.0,2.0,1649.0,31.0,1.0
2020-03-12 18:15:00,733.0,0.0,0.0,771.0,28.0,1.0
2020-03-12 18:30:00,432.0,0.0,0.0,513.0,26.0,1.0
2020-03-12 18:45:00,885.0,0.0,0.0,914.0,24.0,1.0
2020-03-12 19:00:00,982.0,0.0,0.0,1011.0,22.0,1.0
2020-03-12 19:15:00,3107.0,0.0,0.0,3557.0,17.0,1.0
2020-03-12 19:30:00,724.0,0.0,0.0,757.0,14.0,1.0
2020-03-12 19:45:00,710.0,0.0,0.0,805.0,12.0,1.0
2020-03-12 20:00:00,0.0,8.0,0.0,810.0,10.0,1.0
2020-03-12 20:15:00,0.0,8.0,0.0,950.0,10.0,1.0
2020-03-12 20:30:00,0.0,8.0,0.0,1079.0,10.0,1.0
2020-03-12 20:45:00,0.0,8.0,0.0,759.0,10.0,1.0
2020-03-12 21:00:00,0.0,8.0,0.0,629.0,10.0,1.0
2020-03-12 21:15:00,0.0,8.0,0.0,944.0,10.0,1.0
2020-03-12 21:30:00,0.0,8.0,0.0,584.0,10.0,1.0
2020-03-12 21:45:00,0.0,8.0,0.0,407.0,10.0,1.0
2020-03-12 22:00:00,0.0,8.0,0.0,360.0,10.0,1.0
2020-03-12 22:15:00,0.0,8.0,0.0,409.0,10.0,1.0
2020-03-12 22:30:00,0.0,8.0,0.0,345.0,10.0,1.0
2020-03-12 22:45:00,0.0,8.0,0.0,2141.0,10.0,1.0
2020-03-12 23:00:00,0.0,8.0,0.0,176.0,10.0,1.0
2020-03-12 23:15:00,0.0,8.0,0.0,225.0,10.0,1.0
2020-03-12 23:30:00,0.0,7.0,0.0,213.0,10.0,1.0
2020-03-12 23:45:00,0.0,7.0,0.0,204.0,10.0,1.0
2020-03-13 00:00:00,367.0,0.0,0.0,353.0,19.0,1.0
2020-03-13 00:15:00,0.0,8.0,0.0,283.0,19.0,1.0
2020-03-13 00:30:00,0.0,7.0,0.0,536.0,19.0,1.0
2020-03-13 00:45:00,0.0,8.0,0.0,312.0,19.0,1.0
2020-03-13 01:00:00,0.0,7.0,0.0,302.0,19.0,1.0
2020-03-13 01:15:00,0.0,2502.0,0.0,607.0,23.0,1.0
2020-03-13 01:30:00,0.0,2501.0,0.0,166.0,28.0,1.0
2020-03-13 01:45:00,0.0,2500.0,0.0,587.0,34.0,1.0
2020-03-13 02:00:00,0.0,2502.0,0.0,168.0,40.0,1.0
2020-03-13 02:15:00,0.0,2500.0,0.0,562.0,46.0,1.0
2020-03-13 02:30:00,0.0,2500.0,0.0,269.0,52.0,1.0
2020-03-13 02:45:00,236.0,0.0,0.0,500.0,58.0,1.0
2020-03-13 03:00:00,0.0,2500.0,0.0,433.0,61.0,1.0
2020-03-13 03:15:00,0.0,2500.0,0.0,357.0,67.0,1.0
2020-03-13 03:30:00,0.0,2500.0,0.0,379.0,73.0,1.0
2020-03-13 03:45:00,0.0,2500.0,0.0,442.0,78.0,1.0
2020-03-13 04:00:00,0.0,2500.0,0.0,226.0,85.0,1.0
2020-03-13 04:15:00,0.0,7.0,0.0,592.0,86.0,1.0
2020-03-13 04:30:00,0.0,7.0,0.0,439.0,86.0,1.0
2020-03-13 04:45:00,0.0,8.0,0.0,342.0,86.0,1.0
2020-03-13 05:00:00,0.0,8.0,0.0,327.0,86.0,1.0
2020-03-13 05:15:00,0.0,8.0,0.0,524.0,86.0,1.0
2020-03-13 05:30:00,0.0,7.0,0.0,272.0,86.0,1.0
2020-03-13 05:45:00,0.0,8.0,0.0,520.0,86.0,1.0
2020-03-13 06:00:00,0.0,8.0,0.0,443.0,86.0,1.0
2020-03-13 06:15:00,0.0,8.0,0.0,333.0,86.0,1.0
2020-03-13 06:30:00,0.0,8.0,0.0,400.0,86.0,1.0
2020-03-13 06:45:00,0.0,8.0,0.0,410.0,86.0,1.0
2020-03-13 07:00:00,0.0,8.0,0.0,321.0,86.0,1.0
2020-03-13 07:15:00,744.0,0.0,3.0,701.0,85.0,1.0
2020-03-13 07:30:00,196.0,0.0,2.0,277.0,83.0,1.0
2020-03-13 07:45:00,473.0,0.0,25.0,658.0,82.0,1.0
2020-03-13 08:00:00,91.0,0.0,37.0,259.0,81.0,1.0
2020-03-13 08:15:00,718.0,0.0,30.0,655.0,80.0,1.0
2020-03-13 08:30:00,178.0,0.0,3.0,348.0,75.0,1.0
2020-03-13 08:45:00,2972.0,0.0,106.0,4591.0,71.0,1.0
2020-03-13 09:00:00,1726.0,0.0,127.0,1920.0,66.0,1.0
2020-03-13 09:15:00,281.0,0.0,220.0,523.0,65.0,1.0
2020-03-13 09:30:00,304.0,0.0,193.0,685.0,63.0,1.0
2020-03-13 09:45:00,19.0,0.0,346.0,325.0,61.0,1.0
2020-03-13 10:00:00,35.0,0.0,307.0,307.0,61.0,1.0
2020-03-13 10:15:00,1254.0,0.0,257.0,1540.0,59.0,1.0
2020-03-13 10:30:00,935.0,0.0,245.0,1222.0,55.0,1.0
2020-03-13 10:45:00,1459.0,0.0,180.0,1242.0,51.0,1.0
2020-03-13 11:00:00,1119.0,0.0,235.0,1070.0,45.0,1.0
2020-03-13 11:15:00,382.0,0.0,120.0,481.0,44.0,1.0
2020-03-13 11:30:00,358.0,0.0,507.0,786.0,44.0,1.0
2020-03-13 11:45:00,1213.0,0.0,334.0,1433.0,40.0,1.0
2020-03-13 12:00:00,0.0,230.0,950.0,752.0,37.0,1.0
2020-03-13 12:15:00,0.0,240.0,551.0,320.0,37.0,1.0
2020-03-13 12:30:00,0.0,26.0,553.0,618.0,37.0,1.0
2020-03-13 12:45:00,0.0,499.0,524.0,42.0,38.0,1.0
2020-03-13 13:00:00,1317.0,0.0,532.0,1943.0,34.0,1.0
2020-03-13 13:15:00,0.0,152.0,841.0,727.0,33.0,1.0
2020-03-13 13:30:00,530.0,0.0,533.0,1028.0,32.0,1.0
2020-03-13 13:45:00,641.0,0.0,1074.0,1610.0,30.0,1.0
2020-03-13 14:00:00,0.0,768.0,887.0,90.0,30.0,1.0
2020-03-13 14:15:00,148.0,0.0,578.0,798.0,31.0,1.0
2020-03-13 14:30:00,2413.0,0.0,283.0,2844.0,30.0,1.0
2020-03-13 14:45:00,1408.0,0.0,543.0,1871.0,28.0,1.0
2020-03-13 15:00:00,743.0,0.0,415.0,1194.0,25.0,1.0
2020-03-13 15:15:00,148.0,0.0,462.0,611.0,23.0,1.0
2020-03-13 15:30:00,357.0,0.0,268.0,565.0,23.0,1.0
2020-03-13 15:45:00,0.0,30.0,475.0,553.0,23.0,1.0
2020-03-13 16:00:00,0.0,278.0,487.0,331.0,23.0,1.0
2020-03-13 16:15:00,0.0,77.0,432.0,263.0,23.0,1.0
2020-03-13 16:30:00,198.0,0.0,292.0,524.0,23.0,1.0
2020-03-13 16:45:00,0.0,78.0,163.0,46.0,23.0,1.0
2020-03-13 17:00:00,441.0,0.0,186.0,582.0,23.0,1.0
2020-03-13 17:15:00,1725.0,0.0,471.0,2229.0,19.0,1.0
2020-03-13 17:30:00,1968.0,0.0,305.0,2268.0,15.0,1.0
2020-03-13 17:45:00,958.0,0.0,154.0,1367.0,12.0,1.0
2020-03-13 18:00:00,183.0,0.0,52.0,205.0,9.0,1.0
2020-03-13 18:15:00,1447.0,0.0,36.0,1456.0,5.0,1.0
2020-03-13 18:30:00,63.0,0.0,0.0,107.0,3.0,1.0
2020-03-13 18:45:00,609.0,0.0,2.0,730.0,2.0,1.0
2020-03-13 19:00:00,0.0,8.0,0.0,529.0,0.0,1.0
2020-03-13 19:15:00,0.0,8.0,0.0,252.0,0.0,1.0
2020-03-13 19:30:00,0.0,8.0,0.0,633.0,0.0,1.0
2020-03-13 19:45:00,0.0,8.0,0.0,579.0,0.0,1.0
2020-03-13 20:00:00,0.0,8.0,0.0,564.0,0.0,1.0
2020-03-13 20:15:00,0.0,8.0,0.0,2254.0,0.0,1.0
2020-03-13 20:30:00,0.0,8.0,0.0,1186.0,0.0,1.0
2020-03-13 20:45:00,0.0,8.0,0.0,383.0,0.0,1.0
2020-03-13 21:00:00,0.0,8.0,0.0,1172.0,0.0,1.0
2020-03-13 21:15:00,0.0,8.0,0.0,782.0,0.0,1.0
2020-03-13 21:30:00,0.0,8.0,0.0,755.0,0.0,1.0
2020-03-13 21:45:00,0.0,8.0,0.0,520.0,0.0,1.0
2020-03-13 22:00:00,0.0,8.0,0.0,506.0,0.0,1.0
2020-03-13 22:15:00,0.0,8.0,0.0,798.0,0.0,1.0
2020-03-13 22:30:00,0.0,8.0,0.0,325.0,0.0,1.0
2020-03-13 22:45:00,0.0,8.0,0.0,795.0,0.0,1.0
2020-03-13 23:00:00,0.0,8.0,0.0,404.0,0.0,1.0
2020-03-13 23:15:00,0.0,8.0,0.0,854.0,0.0,1.0
2020-03-13 23:30:00,0.0,8.0,0.0,383.0,0.0,1.0
2020-03-13 23:45:00,0.0,8.0,0.0,606.0,0.0,1.0
2020-03-14 00:00:00,0.0,8.0,0.0,629.0,0.0,1.0
2020-03-14 00:15:00,0.0,8.0,0.0,1862.0,0.0,1.0
2020-03-14 00:30:00,0.0,7.0,0.0,2323.0,0.0,1.0
2020-03-14 00:45:00,0.0,8.0,0.0,301.0,0.0,1.0
2020-03-14 01:00:00,0.0,7.0,0.0,587.0,0.0,1.0
2020-03-14 01:15:00,0.0,2500.0,0.0,202.0,3.0,1.0
2020-03-14 01:30:00,0.0,2500.0,0.0,650.0,10.0,1.0
2020-03-14 01:45:00,0.0,2500.0,0.0,477.0,15.0,1.0
2020-03-14 02:00:00,0.0,2500.0,0.0,404.0,22.0,1.0
2020-03-14 02:15:00,0.0,2499.0,0.0,570.0,27.0,1.0
2020-03-14 02:30:00,0.0,2500.0,0.0,137.0,33.0,1.0
2020-03-14 02:45:00,0.0,9.0,0.0,112.0,39.0,1.0
2020-03-14 03:00:00,0.0,2500.0,0.0,292.0,43.0,1.0
2020-03-14 03:15:00,0.0,2500.0,0.0,574.0,49.0,1.0
2020-03-14 03:30:00,0.0,2500.0,0.0,153.0,56.0,1.0
2020-03-14 03:45:00,0.0,2499.0,0.0,550.0,61.0,1.0
2020-03-14 04:00:00,0.0,2500.0,2.0,673.0,68.0,1.0
2020-03-14 04:15:00,0.0,7.0,0.0,158.0,69.0,1.0
2020-03-14 04:30:00,0.0,7.0,0.0,580.0,69.0,1.0
2020-03-14 04:45:00,0.0,7.0,0.0,444.0,69.0,1.0
2020-03-14 05:00:00,0.0,7.0,0.0,181.0,69.0,1.0
2020-03-14 05:15:00,0.0,7.0,0.0,515.0,69.0,1.0
2020-03-14 05:30:00,0.0,7.0,0.0,464.0,69.0,1.0
2020-03-14 05:45:00,0.0,7.0,0.0,198.0,69.0,1.0
2020-03-14 06:00:00,0.0,7.0,0.0,549.0,69.0,1.0
2020-03-14 06:15:00,0.0,7.0,0.0,303.0,69.0,1.0
2020-03-14 06:30:00,0.0,7.0,0.0,559.0,69.0,1.0
2020-03-14 06:45:00,0.0,8.0,0.0,139.0,69.0,1.0
2020-03-14 07:00:00,0.0,8.0,0.0,530.0,69.0,1.0
2020-03-14 07:15:00,395.0,0.0,17.0,316.0,68.0,1.0
2020-03-14 07:30:00,477.0,0.0,0.0,598.0,66.0,1.0
2020-03-14 07:45:00,569.0,0.0,26.0,542.0,65.0,1.0
2020-03-14 08:00:00,331.0,0.0,6.0,964.0,61.0,1.0
2020-03-14 08:15:00,478.0,0.0,37.0,585.0,59.0,1.0
2020-03-14 08:30:00,73.0,0.0,11.0,173.0,58.0,1.0
2020-03-14 08:45:00,554.0,0.0,31.0,487.0,57.0,1.0
2020-03-14 09:00:00,339.0,0.0,5.0,465.0,57.0,1.0
2020-03-14 09:15:00,284.0,0.0,4.0,286.0,56.0,1.0
2020-03-14 09:30:00,325.0,0.0,67.0,568.0,55.0,1.0
2020-03-14 09:45:00,46.0,0.0,32.0,174.0,54.0,1.0
2020-03-14 10:00:00,697.0,0.0,48.0,786.0,53.0,1.0
2020-03-14 10:15:00,1149.0,0.0,44.0,1439.0,51.0,1.0
2020-03-14 10:30:00,1106.0,0.0,35.0,1220.0,47.0,1.0
2020-03-14 10:45:00,70.0,0.0,93.0,229.0,41.0,1.0
2020-03-14 11:00:00,674.0,0.0,115.0,731.0,39.0,1.0
2020-03-14 11:15:00,125.0,0.0,76.0,366.0,38.0,1.0
2020-03-14 11:30:00,521.0,0.0,49.0,550.0,37.0,1.0
2020-03-14 11:45:00,386.0,0.0,48.0,487.0,34.0,1.0
2020-03-14 12:00:00,359.0,0.0,62.0,356.0,32.0,1.0
2020-03-14 12:15:00,20.0,0.0,68.0,112.0,32.0,1.0
2020-03-14 12:30:00,476.0,0.0,64.0,512.0,31.0,1.0
2020-03-14 12:45:00,155.0,0.0,62.0,347.0,30.0,1.0
2020-03-14 13:00:00,228.0,0.0,223.0,500.0,29.0,1.0
2020-03-14 13:15:00,22.0,0.0,47.0,98.0,29.0,1.0
2020-03-14 13:30:00,217.0,0.0,228.0,457.0,28.0,1.0
2020-03-14 13:45:00,0.0,140.0,223.0,85.0,28.0,1.0
2020-03-14 14:00:00,245.0,0.0,273.0,486.0,27.0,1.0
2020-03-14 14:15:00,0.0,262.0,412.0,230.0,24.0,1.0
2020-03-14 14:30:00,210.0,0.0,338.0,540.0,25.0,1.0
2020-03-14 14:45:00,0.0,292.0,410.0,155.0,25.0,1.0
2020-03-14 15:00:00,297.0,0.0,274.0,523.0,24.0,1.0
2020-03-14 15:15:00,0.0,313.0,368.0,50.0,23.0,1.0
2020-03-14 15:30:00,224.0,0.0,402.0,600.0,23.0,1.0
2020-03-14 15:45:00,0.0,87.0,111.0,55.0,23.0,1.0
2020-03-14 16:00:00,1816.0,0.0,197.0,1962.0,22.0,1.0
2020-03-14 16:15:00,0.0,420.0,769.0,405.0,19.0,1.0
2020-03-14 16:30:00,1695.0,0.0,359.0,2001.0,18.0,1.0
2020-03-14 16:45:00,756.0,0.0,259.0,979.0,17.0,1.0
2020-03-14 17:00:00,259.0,0.0,452.0,650.0,15.0,1.0
2020-03-14 17:15:00,0.0,373.0,623.0,264.0,15.0,1.0
2020-03-14 17:30:00,107.0,0.0,172.0,344.0,15.0,1.0
2020-03-14 17:45:00,695.0,0.0,113.0,693.0,14.0,1.0
2020-03-14 18:00:00,338.0,0.0,34.0,329.0,13.0,1.0
2020-03-14 18:15:00,375.0,0.0,0.0,487.0,11.0,1.0
2020-03-14 18:30:00,823.0,0.0,3.0,1054.0,10.0,1.0
2020-03-14 18:45:00,322.0,0.0,0.0,285.0,6.0,1.0
2020-03-14 19:00:00,700.0,0.0,0.0,825.0,4.0,1.0
2020-03-14 19:15:00,1282.0,0.0,0.0,1329.0,1.0,1.0
2020-03-14 19:30:00,0.0,8.0,0.0,1134.0,0.0,1.0
2020-03-14 19:45:00,0.0,8.0,0.0,925.0,0.0,1.0
2020-03-14 20:00:00,0.0,8.0,0.0,763.0,0.0,1.0
2020-03-14 20:15:00,0.0,8.0,0.0,964.0,0.0,1.0
2020-03-14 20:30:00,0.0,7.0,0.0,1089.0,0.0,1.0
2020-03-14 20:45:00,0.0,8.0,0.0,604.0,0.0,1.0
2020-03-14 21:00:00,0.0,8.0,0.0,1030.0,0.0,1.0
2020-03-14 21:15:00,0.0,8.0,0.0,653.0,0.0,1.0
2020-03-14 21:30:00,0.0,8.0,0.0,501.0,0.0,1.0
2020-03-14 21:45:00,0.0,8.0,0.0,817.0,0.0,1.0
2020-03-14 22:00:00,0.0,8.0,0.0,497.0,0.0,1.0
2020-03-14 22:15:00,0.0,8.0,0.0,758.0,0.0,1.0
2020-03-14 22:30:00,0.0,8.0,0.0,306.0,0.0,1.0
2020-03-14 22:45:00,0.0,8.0,0.0,702.0,0.0,1.0
2020-03-14 23:00:00,0.0,8.0,0.0,636.0,0.0,1.0
2020-03-14 23:15:00,0.0,8.0,0.0,254.0,0.0,1.0
2020-03-14 23:30:00,0.0,8.0,0.0,326.0,0.0,1.0
2020-03-14 23:45:00,0.0,8.0,0.0,620.0,0.0,1.0
2020-03-15 00:00:00,0.0,8.0,0.0,639.0,0.0,1.0
2020-03-15 00:15:00,0.0,8.0,0.0,450.0,0.0,1.0
2020-03-15 00:30:00,0.0,8.0,0.0,131.0,0.0,1.0
2020-03-15 00:45:00,0.0,8.0,0.0,258.0,0.0,1.0
2020-03-15 01:00:00,0.0,7.0,0.0,559.0,0.0,1.0
2020-03-15 01:15:00,0.0,2502.0,0.0,310.0,3.0,1.0
2020-03-15 01:30:00,0.0,2502.0,0.0,340.0,6.0,1.0
2020-03-15 01:45:00,0.0,2500.0,0.0,568.0,10.0,1.0
2020-03-15 02:00:00,0.0,2501.0,0.0,161.0,16.0,1.0
2020-03-15 02:15:00,0.0,2502.0,0.0,338.0,22.0,1.0
2020-03-15 02:30:00,0.0,2500.0,0.0,686.0,28.0,1.0
2020-03-15 02:45:00,353.0,0.0,0.0,448.0,33.0,1.0
2020-03-15 03:00:00,0.0,2501.0,0.0,590.0,35.0,1.0
2020-03-15 03:15:00,0.0,2501.0,0.0,113.0,42.0,1.0
2020-03-15 03:30:00,0.0,2500.0,0.0,518.0,48.0,1.0
2020-03-15 03:45:00,0.0,2500.0,0.0,494.0,55.0,1.0
2020-03-15 04:00:00,0.0,2500.0,0.0,151.0,60.0,1.0
2020-03-15 04:15:00,0.0,8.0,0.0,493.0,62.0,1.0
2020-03-15 04:30:00,0.0,8.0,0.0,309.0,62.0,1.0
2020-03-15 04:45:00,0.0,8.0,0.0,643.0,62.0,1.0
2020-03-15 05:00:00,0.0,8.0,0.0,159.0,62.0,1.0
2020-03-15 05:15:00,0.0,8.0,0.0,595.0,62.0,1.0
2020-03-15 05:30:00,0.0,8.0,0.0,377.0,62.0,1.0
2020-03-15 05:45:00,0.0,8.0,0.0,333.0,62.0,1.0
2020-03-15 06:00:00,0.0,8.0,0.0,534.0,62.0,1.0
2020-03-15 06:15:00,0.0,8.0,0.0,200.0,62.0,1.0
2020-03-15 06:30:00,0.0,8.0,0.0,455.0,62.0,1.0
2020-03-15 06:45:00,0.0,8.0,0.0,323.0,62.0,1.0
2020-03-15 07:00:00,0.0,8.0,0.0,355.0,62.0,1.0
2020-03-15 07:15:00,771.0,0.0,3.0,657.0,61.0,1.0
2020-03-15 07:30:00,2142.0,0.0,8.0,2439.0,58.0,1.0
2020-03-15 07:45:00,1217.0,0.0,27.0,1264.0,53.0,1.0
2020-03-15 08:00:00,729.0,0.0,25.0,940.0,49.0,1.0
2020-03-15 08:15:00,245.0,0.0,59.0,415.0,48.0,1.0
2020-03-15 08:30:00,0.0,219.0,570.0,307.0,47.0,1.0
