Data,Cons 1,Cons 2,Cons 3,Cons 4,Cons 5,Cons 6,Cons 7,Cons 8,Cons 9,Cons 10,Cons 11,Cons 12,Cons 13,Cons 14,Aggregate_Load
19/11/2019 20:15:00,1.252,0.28,0.58,0.288,0.484,0.56,2.592,1.904,0.828,0.856,0.644,4.184,1.556,6.384,22.392
19/11/2019 20:30:00,1.292,1.08,0.568,0.148,0.5,0.544,1.956,0.32,0.644,0.704,0.712,2.092,1.624,6.832,19.016000000000002
19/11/2019 20:45:00,0.92,2.004,0.556,0.2,0.396,0.632,1.396,0.216,0.556,0.72,1.948,0.92,1.88,7.416,19.76
19/11/2019 21:00:00,0.58,0.664,0.488,0.22,0.4,0.456,0.44,0.184,0.588,0.48,1.612,1.056,1.536,7.376,16.080000000000002
19/11/2019 21:15:00,1.08,0.304,0.512,0.16,0.62,0.328,0.276,0.272,0.608,0.368,3.576,1.404,1.5,2.776,13.784
19/11/2019 21:30:00,1.176,0.104,0.276,0.236,0.328,0.396,0.308,0.356,0.58,0.44,1.984,2.956,1.476,0.288,10.904
19/11/2019 21:45:00,1.496,0.096,0.28,0.396,0.376,0.344,0.316,0.212,0.4,0.508,1.964,1.516,1.416,1.692,11.012
19/11/2019 22:00:00,1.144,0.504,0.248,0.372,0.516,0.38,0.188,0.292,0.188,0.44,3.336,2.516,1.44,1.324,12.888
19/11/2019 22:15:00,1.1,0.124,0.22,0.464,0.28,0.904,0.184,0.24,0.244,0.824,2.304,1.512,1.296,0.404,10.1
19/11/2019 22:30:00,1.212,0.056,0.216,0.336,0.588,0.396,0.208,0.096,0.204,0.688,0.756,0.652,2.276,1.132,8.816
19/11/2019 22:45:00,1.072,0.12,0.22,0.164,1.216,0.372,0.156,0.112,0.116,0.68,1.096,0.576,2.464,1.304,9.668
19/11/2019 23:00:00,1.4,0.22,0.22,0.196,0.232,0.608,0.152,0.2,0.116,0.892,0.876,0.8,1.496,0.772,8.180000000000001
19/11/2019 23:15:00,1.432,0.172,0.22,0.196,0.364,0.384,0.312,0.096,0.2,0.46,0.892,0.408,2.864,0.88,8.88
19/11/2019 23:30:00,1.196,0.132,0.22,0.18,0.244,0.408,0.152,0.08,0.148,0.444,0.512,0.376,1.92,0.264,6.276000000000001
19/11/2019 23:45:00,1.344,0.1,0.26,0.16,0.168,0.444,0.16,0.148,0.124,0.384,1.472,0.384,1.768,0.2,7.1160000000000005
20/11/2019 00:00:00,0.82,0.12,0.28,0.152,0.464,0.3,0.176,0.244,0.164,0.36,1.1,0.456,2.188,0.2,7.024
20/11/2019 00:15:00,0.716,0.112,0.216,0.196,0.288,0.276,0.156,0.18,0.172,0.224,1.088,0.364,2.172,0.196,6.356
20/11/2019 00:30:00,0.704,0.088,0.22,0.14,0.252,0.296,0.14,0.228,0.276,0.284,1.276,0.304,1.36,0.8,6.368
20/11/2019 00:45:00,0.268,0.048,0.228,0.104,0.36,0.34,0.184,0.156,0.224,0.228,1.208,0.344,1.076,1.256,6.024
20/11/2019 01:00:00,0.124,0.144,0.216,0.224,0.124,0.316,0.244,0.076,0.12,0.176,1.124,0.268,1.288,0.624,5.068
20/11/2019 01:15:00,0.172,0.044,0.22,0.128,0.248,0.296,1.528,0.128,0.184,0.336,0.52,0.328,1.192,0.196,5.5200000000000005
20/11/2019 01:30:00,0.12,0.092,0.22,0.108,0.284,0.308,0.224,0.148,0.1,0.256,0.432,0.296,1.2,0.2,3.9880000000000004
20/11/2019 01:45:00,0.08,0.092,0.216,0.2,0.172,0.252,0.252,0.204,0.204,0.34,0.456,0.352,1.328,0.9,5.048
20/11/2019 02:00:00,0.14,0.076,0.268,0.148,0.336,0.272,0.208,0.204,0.136,0.304,0.352,0.28,1.156,0.716,4.595999999999999
20/11/2019 02:15:00,0.068,0.072,0.272,0.108,0.224,0.216,0.208,0.192,0.108,0.216,0.448,0.348,1.328,0.196,4.004
20/11/2019 02:30:00,0.1,0.104,0.216,0.176,0.056,0.208,1.344,0.124,0.176,0.228,0.424,0.28,1.276,0.2,4.912000000000001
20/11/2019 02:45:00,0.104,0.052,0.22,0.168,0.296,0.212,0.676,0.068,0.168,0.256,0.356,0.348,1.252,0.196,4.372
20/11/2019 03:00:00,0.052,0.1,0.216,0.112,0.16,0.516,0.132,0.128,0.208,1.156,0.436,0.248,1.284,0.396,5.144
20/11/2019 03:15:00,0.12,0.08,0.22,0.156,0.12,0.808,0.156,0.188,0.18,3.636,0.388,0.28,1.264,1.216,8.812
20/11/2019 03:30:00,0.064,0.052,0.22,0.18,0.38,0.736,0.144,0.192,0.072,3.648,0.436,0.376,1.204,0.196,7.9
20/11/2019 03:45:00,0.084,0.124,0.22,0.18,0.204,0.744,0.136,0.208,0.096,3.608,0.4,0.492,1.3,0.2,7.996
20/11/2019 04:00:00,0.108,0.048,0.22,0.216,0.172,0.76,0.148,0.164,0.08,3.564,0.356,0.3,1.248,0.312,7.696000000000001
20/11/2019 04:15:00,0.04,0.092,0.244,0.164,0.292,0.752,0.16,0.108,0.1,1.136,0.46,0.384,1.224,0.352,5.508
20/11/2019 04:30:00,0.112,0.096,0.28,0.152,0.06,0.804,0.132,0.076,0.128,0.224,0.396,0.324,1.352,1.132,5.268
20/11/2019 04:45:00,0.076,0.092,0.236,0.156,0.212,0.792,0.128,0.144,0.048,0.216,0.432,0.344,1.264,0.44,4.58
20/11/2019 05:00:00,0.068,0.04,0.22,0.14,0.228,0.7,0.172,0.252,0.08,0.268,0.376,0.324,1.22,0.2,4.288
20/11/2019 05:15:00,0.116,0.128,0.22,0.184,0.152,0.152,0.132,0.184,0.172,0.292,0.396,0.424,1.364,0.196,4.112
20/11/2019 05:30:00,0.048,0.052,0.22,0.156,0.364,0.152,0.132,0.144,0.156,0.244,0.504,0.364,1.16,0.204,3.9
20/11/2019 05:45:00,0.184,0.056,0.22,0.112,0.232,0.152,0.172,0.148,0.224,0.168,0.372,0.416,1.52,0.612,4.587999999999999
20/11/2019 06:00:00,0.096,0.12,0.22,0.188,0.296,0.224,0.136,0.096,0.088,0.22,0.388,0.268,1.248,0.928,4.516
20/11/2019 06:15:00,0.048,0.032,0.228,0.168,1.144,0.152,0.124,0.072,0.872,0.204,0.456,0.36,1.204,0.28,5.344
20/11/2019 06:30:00,0.108,0.104,0.216,0.12,0.744,0.148,0.156,0.204,1.656,0.2,0.548,0.188,1.352,0.344,6.088
20/11/2019 06:45:00,0.068,0.072,0.252,0.42,0.24,0.152,0.144,0.252,2.26,0.228,0.62,0.428,1.16,0.348,6.643999999999999
20/11/2019 07:00:00,0.068,0.592,0.292,0.84,0.32,0.2,0.128,0.348,1.884,0.324,0.504,0.356,1.34,0.376,7.572
20/11/2019 07:15:00,0.112,0.312,0.308,0.292,0.16,0.16,0.252,0.156,1.98,0.236,0.856,0.488,1.3,1.632,8.244
20/11/2019 07:30:00,0.044,0.316,0.372,0.384,0.288,0.24,0.18,0.396,1.912,0.36,1.44,0.424,1.196,2.56,10.112
20/11/2019 07:45:00,0.128,0.092,0.376,0.3,0.264,0.152,0.128,0.492,1.88,0.612,1.432,0.568,1.596,5.468,13.488
20/11/2019 08:00:00,0.16,0.332,0.252,0.208,0.184,0.148,0.124,0.848,0.916,4.044,1.664,0.596,1.684,7.04,18.2
20/11/2019 08:15:00,1.92,0.136,0.216,0.26,0.616,0.144,0.3,1.08,0.612,1.744,1.504,0.56,1.396,7.692,18.18
20/11/2019 08:30:00,1.264,0.064,0.212,0.252,0.796,0.16,0.148,0.996,0.32,1.408,1.74,0.532,1.228,6.108,15.228000000000002
20/11/2019 08:45:00,0.044,0.12,0.212,0.208,0.728,0.14,0.124,0.932,0.2,1.228,1.504,0.412,1.148,6.036,13.035999999999998
20/11/2019 09:00:00,0.112,0.072,0.212,0.3,0.8,0.208,0.156,0.616,0.216,3.256,1.452,0.384,1.66,7.972,17.416
20/11/2019 09:15:00,0.056,0.044,0.224,0.256,0.272,0.136,0.132,0.364,0.228,1.988,1.768,0.28,1.584,7.796,15.128
20/11/2019 09:30:00,0.08,0.1,0.276,0.228,0.176,0.128,0.12,0.444,0.304,1.496,3.612,0.344,1.492,1.588,10.388000000000002
20/11/2019 09:45:00,0.104,0.056,0.256,0.712,0.284,0.144,0.14,0.344,0.344,1.596,2.028,0.336,1.484,0.832,8.66
20/11/2019 10:00:00,0.036,0.084,0.216,1.252,0.108,0.144,0.42,0.408,0.288,1.908,1.684,0.464,1.42,0.88,9.312000000000001
20/11/2019 10:15:00,0.108,0.06,0.216,3.548,0.152,0.156,0.236,0.508,0.396,6.488,2.216,0.496,1.544,2.304,18.427999999999997
20/11/2019 10:30:00,0.296,0.084,0.216,4.092,0.284,0.196,0.088,0.448,0.336,4.572,1.652,0.648,1.564,0.192,14.668
20/11/2019 10:45:00,0.736,0.056,0.22,2.18,0.068,0.148,0.156,1.552,0.3,4.9,1.564,0.436,1.516,0.244,14.076
20/11/2019 11:00:00,0.576,0.064,0.22,0.548,0.268,0.256,0.116,0.408,0.168,5.036,1.252,0.368,1.388,1.288,11.956000000000001
20/11/2019 11:15:00,0.284,0.104,0.22,0.484,0.324,0.732,0.812,0.38,0.292,4.672,0.364,0.3,1.532,0.456,10.956
20/11/2019 11:30:00,0.304,0.032,0.272,0.696,0.128,0.792,0.172,0.376,0.188,3.452,0.38,0.364,1.364,0.304,8.824000000000002
20/11/2019 11:45:00,0.328,0.112,0.292,1.212,0.244,2.224,0.156,0.38,0.244,7.264,0.448,0.264,1.608,1.008,15.783999999999999
20/11/2019 12:00:00,0.26,0.056,0.3,1.364,0.2,3.112,0.06,0.512,0.292,8.244,0.352,0.244,1.492,0.216,16.704
20/11/2019 12:15:00,0.328,0.048,0.396,0.712,0.06,4.772,0.224,0.48,0.168,6.948,0.536,0.304,1.352,0.608,16.936000000000003
20/11/2019 12:30:00,0.312,0.108,0.56,0.472,0.288,1.104,0.812,0.456,0.276,8.764,0.612,0.224,1.552,3.532,19.072000000000003
20/11/2019 12:45:00,0.492,0.048,0.56,0.64,0.172,0.416,0.332,0.428,0.3,7.636,0.628,0.212,1.44,1.152,14.456
20/11/2019 13:00:00,0.912,0.084,0.576,0.376,0.096,1.94,0.224,0.264,0.3,8.688,0.684,0.276,1.496,1.064,16.98
20/11/2019 13:15:00,0.884,0.076,0.56,0.216,0.38,2.16,0.256,0.276,0.304,4.728,0.684,0.556,1.452,1.028,13.559999999999999
20/11/2019 13:30:00,1.368,0.08,0.552,0.296,0.224,1.568,0.252,0.144,0.252,4.604,0.7,0.488,1.252,1.132,12.911999999999999
20/11/2019 13:45:00,0.584,0.22,0.312,3.64,0.192,1.608,0.364,0.132,0.212,4.648,0.612,0.408,1.5,0.264,14.695999999999998
20/11/2019 14:00:00,0.544,0.44,0.416,3.632,0.28,1.54,0.864,0.22,0.2,5.476,0.512,0.424,2.168,0.196,16.912
20/11/2019 14:15:00,0.944,0.292,0.216,2.992,0.088,1.588,0.38,0.66,0.272,6.096,0.516,0.364,1.584,0.188,16.18
20/11/2019 14:30:00,0.636,0.2,0.264,2.84,0.172,1.16,0.308,0.396,0.168,5.724,0.492,0.404,1.456,0.196,14.415999999999999
20/11/2019 14:45:00,0.4,0.288,0.272,2.66,0.292,0.3,0.648,0.316,0.312,3.312,0.46,0.444,1.436,0.62,11.76
20/11/2019 15:00:00,0.62,0.66,0.22,2.568,0.468,0.292,0.568,0.288,0.324,3.76,0.336,0.356,1.372,0.212,12.043999999999999
20/11/2019 15:15:00,0.588,0.224,0.256,2.324,0.416,0.24,0.472,0.28,0.28,2.024,0.416,0.332,1.592,0.208,9.652000000000001
20/11/2019 15:30:00,0.464,0.24,0.244,1.564,0.344,0.244,0.404,0.512,0.336,2.204,0.688,0.212,1.356,0.196,9.008000000000001
20/11/2019 15:45:00,0.312,0.584,0.212,0.412,0.124,0.272,0.244,0.34,0.192,2.204,0.48,0.24,1.544,0.292,7.452
20/11/2019 16:00:00,0.316,0.648,0.216,0.932,0.248,0.424,0.276,0.288,0.212,2.456,0.476,0.288,1.5,0.368,8.648000000000001
20/11/2019 16:15:00,0.408,0.736,0.212,0.356,0.204,0.396,0.752,0.328,0.256,2.74,0.46,0.372,1.668,0.34,9.228
20/11/2019 16:30:00,0.396,0.28,0.212,0.26,0.052,0.444,0.6,0.352,0.248,3.132,0.628,0.3,1.78,0.388,9.072000000000001
20/11/2019 16:45:00,0.688,0.272,0.244,1.784,0.28,0.456,1.22,0.532,0.176,2.248,0.624,0.552,1.708,0.404,11.188
20/11/2019 17:00:00,0.412,0.248,0.344,3.232,0.164,0.48,1.852,0.564,0.244,2.092,0.424,0.56,1.856,0.4,12.872000000000002
20/11/2019 17:15:00,0.444,0.5,0.328,3.096,0.096,0.44,0.456,0.54,0.296,2.412,0.468,0.568,2.032,0.832,12.508000000000001
20/11/2019 17:30:00,0.424,0.332,0.396,2.46,0.36,0.436,0.468,0.792,0.232,1.808,0.532,0.416,1.984,0.448,11.088000000000001
20/11/2019 17:45:00,0.344,1.032,0.604,1.772,0.32,0.432,0.608,0.576,0.376,1.596,0.496,0.468,2.46,3.708,14.792
20/11/2019 18:00:00,0.396,2.004,0.604,0.336,1.096,0.504,0.476,0.544,0.224,1.26,0.68,0.424,2.32,0.416,11.283999999999999
20/11/2019 18:15:00,0.384,1.6,0.58,2.156,1.244,0.432,0.52,0.572,0.204,1.092,0.584,0.508,2.176,0.4,12.452000000000002
20/11/2019 18:30:00,0.396,1.544,0.608,1.848,1.004,0.428,1.084,1.708,1.412,0.952,1.08,0.216,2.184,0.412,14.876
20/11/2019 18:45:00,0.456,1.284,0.668,0.652,1.184,0.452,0.428,0.66,2.328,2.332,0.984,0.332,2.132,2.4,16.291999999999998
20/11/2019 19:00:00,0.364,0.66,0.732,0.476,1.264,0.484,0.484,0.416,2.468,3.6,1.82,0.276,5.092,2.664,20.8
20/11/2019 19:15:00,0.624,0.572,0.596,0.436,1.1,0.516,0.968,1.328,2.024,3.716,3.98,1.3,5.264,5.856,28.28
20/11/2019 19:30:00,1.256,0.288,0.584,0.416,1.372,0.536,0.7,1.544,1.992,4.744,2.088,1.484,4.86,6.288,28.151999999999997
20/11/2019 19:45:00,1.452,0.336,0.608,0.5,0.92,0.816,0.38,1.744,2.084,4.216,2.636,1.664,5.144,5.824,28.323999999999998
20/11/2019 20:00:00,0.552,0.292,0.616,1.324,0.464,1.448,1.828,1.54,2.08,4.064,3.376,2.132,3.236,5.7,28.652
20/11/2019 20:15:00,0.448,0.296,0.564,0.952,0.556,0.684,1.424,2.708,0.888,3.012,2.104,1.86,3.324,7.588,26.408
20/11/2019 20:30:00,0.652,0.416,0.536,0.48,0.62,0.524,0.444,0.724,0.72,1.8,1.896,1.916,2.168,4.044,16.94
20/11/2019 20:45:00,0.524,0.588,0.696,1.336,0.356,0.532,0.28,0.18,0.588,1.896,2.292,1.896,2.824,3.412,17.400000000000002
20/11/2019 21:00:00,0.516,0.228,0.56,1.216,0.496,0.528,0.312,0.204,0.628,2.18,2.868,0.888,1.392,1.66,13.676
20/11/2019 21:15:00,0.4,0.116,0.58,1.06,0.38,0.652,0.3,0.24,0.556,3.836,3.116,0.784,1.368,1.332,14.72
20/11/2019 21:30:00,0.404,0.132,0.564,0.992,0.736,0.5,0.256,0.228,0.724,2.608,3.3,0.788,1.44,0.272,12.943999999999999
20/11/2019 21:45:00,0.292,0.036,0.3,0.204,0.992,0.48,0.352,0.176,0.392,1.504,1.852,0.62,1.76,0.296,9.256
20/11/2019 22:00:00,0.872,0.456,0.224,0.172,1.444,0.484,0.184,0.216,0.164,2.088,1.012,0.8,2.02,1.884,12.020000000000001
20/11/2019 22:15:00,1.088,0.092,0.272,1.232,3.008,0.472,0.188,0.152,0.296,3.312,2.736,0.708,1.332,0.444,15.332000000000003
20/11/2019 22:30:00,1.116,0.076,0.296,1.908,0.544,0.352,0.22,0.136,0.244,1.448,0.756,0.8,1.948,0.24,10.084
20/11/2019 22:45:00,1.04,0.04,0.232,0.136,2.144,0.308,0.18,0.064,0.152,1.452,0.928,1.14,2.32,0.236,10.372
20/11/2019 23:00:00,1.236,0.132,0.224,0.16,1.576,0.304,0.188,0.24,0.188,1.408,1.368,1.008,1.832,0.236,10.100000000000001
20/11/2019 23:15:00,1.284,0.036,0.224,0.188,0.336,0.32,0.204,0.256,0.104,1.56,1.508,0.612,2.508,1.028,10.168000000000001
20/11/2019 23:30:00,1.176,0.08,0.224,0.144,0.172,0.408,0.16,0.204,0.16,1.428,0.772,0.688,1.336,0.564,7.516000000000001
20/11/2019 23:45:00,1.164,0.104,0.224,0.112,0.356,0.288,0.184,0.188,0.184,1.436,0.552,0.724,1.228,0.22,6.9639999999999995
21/11/2019 00:00:00,1.804,0.068,0.224,0.184,0.168,0.296,0.16,0.196,0.108,0.368,0.544,0.54,1.568,0.5,6.7280000000000015
21/11/2019 00:15:00,0.596,0.052,0.216,0.164,0.216,0.284,0.152,0.16,0.116,0.288,0.624,0.728,2.196,0.5,6.292
21/11/2019 00:30:00,0.14,0.116,0.232,0.104,0.44,0.284,0.228,0.084,0.24,0.284,0.52,0.544,0.908,0.796,4.920000000000001
21/11/2019 00:45:00,0.168,0.064,0.22,0.156,0.196,0.3,0.248,0.072,0.188,0.356,0.392,0.484,0.976,0.808,4.628
21/11/2019 01:00:00,0.096,0.048,0.272,0.188,0.268,0.236,1.676,0.124,0.28,0.38,0.464,0.42,0.844,0.204,5.5
21/11/2019 01:15:00,0.172,0.132,0.284,0.108,0.24,0.24,0.276,0.132,0.224,0.364,0.496,0.4,0.86,0.196,4.124
21/11/2019 01:30:00,0.14,0.236,0.232,0.132,0.068,0.2,0.236,0.072,0.244,0.372,0.48,0.484,0.984,0.204,4.084
21/11/2019 01:45:00,0.108,0.1,0.22,0.212,0.28,0.184,0.232,0.084,0.204,0.216,0.396,0.472,0.748,0.208,3.6640000000000006
21/11/2019 02:00:00,0.128,0.132,0.224,0.224,0.208,0.272,0.248,0.124,0.204,0.36,0.34,0.488,0.716,1.304,4.972
21/11/2019 02:15:00,0.052,0.124,0.22,0.38,0.2,0.152,1.496,0.196,0.168,0.24,0.388,0.532,1.188,0.208,5.544
21/11/2019 02:30:00,0.096,0.06,0.224,0.228,0.396,0.148,0.608,0.184,0.108,0.288,0.436,0.408,1.328,0.208,4.72
21/11/2019 02:45:00,0.096,0.136,0.224,0.104,0.124,0.144,0.152,0.208,0.16,0.26,0.384,0.512,1.36,0.204,4.068
21/11/2019 03:00:00,0.048,0.048,0.224,0.108,0.168,0.152,0.132,0.248,0.204,0.276,0.576,0.396,1.508,0.3,4.388
21/11/2019 03:15:00,0.116,0.068,0.224,0.228,0.284,0.204,0.16,0.208,0.212,0.28,0.52,0.416,1.376,1.088,5.3839999999999995
21/11/2019 03:30:00,0.064,0.124,0.224,0.132,0.068,0.204,0.144,0.064,0.284,0.228,0.388,0.388,1.484,0.62,4.4159999999999995
21/11/2019 03:45:00,0.08,0.048,0.276,0.108,0.224,0.172,0.128,0.108,0.14,0.136,0.444,0.412,1.332,0.204,3.8120000000000007
21/11/2019 04:00:00,0.108,0.076,0.284,0.204,0.3,0.184,0.168,0.124,0.108,0.192,0.288,0.528,1.376,0.208,4.148
21/11/2019 04:15:00,0.036,0.092,0.228,0.156,0.156,0.18,0.136,0.12,0.188,0.232,0.468,0.404,1.396,0.208,4.0
21/11/2019 04:30:00,0.112,0.076,0.22,0.104,0.34,0.188,0.132,0.064,0.092,0.32,0.356,0.548,1.364,0.332,4.248
21/11/2019 04:45:00,0.08,0.04,0.22,0.172,0.148,0.272,0.172,0.1,0.108,0.244,0.348,0.4,1.292,1.592,5.188000000000001
21/11/2019 05:00:00,0.064,0.132,0.224,0.18,0.136,0.184,0.128,0.124,0.124,0.252,0.364,0.548,1.328,0.2,3.9880000000000004
21/11/2019 05:15:00,0.112,0.052,0.22,0.104,0.288,0.324,0.136,0.116,0.048,0.176,0.388,0.48,1.244,0.204,3.892000000000001
21/11/2019 05:30:00,0.052,0.06,0.22,0.164,0.072,0.736,0.164,0.088,0.168,0.232,0.392,0.388,1.52,0.2,4.456
21/11/2019 05:45:00,0.164,0.116,0.22,0.176,0.224,0.752,0.128,0.228,0.172,0.168,0.352,0.432,1.396,0.204,4.732
21/11/2019 06:00:00,0.108,0.052,0.22,0.108,0.472,0.772,0.14,0.244,0.136,0.204,0.288,0.352,1.384,0.996,5.475999999999999
21/11/2019 06:15:00,0.18,0.076,0.22,0.172,1.092,0.832,0.156,0.212,0.968,0.248,0.452,0.636,1.376,0.536,7.156000000000001
21/11/2019 06:30:00,0.044,0.08,0.24,0.18,0.908,0.748,0.124,0.176,2.032,0.312,0.972,0.564,1.408,0.352,8.14
21/11/2019 06:45:00,0.172,0.084,0.276,0.272,0.3,0.764,0.144,0.172,1.832,0.424,1.78,0.8,1.316,0.42,8.756
21/11/2019 07:00:00,0.156,0.08,0.26,0.164,0.112,0.752,0.148,0.284,1.892,0.692,1.58,0.78,1.472,0.508,8.879999999999999
21/11/2019 07:15:00,0.152,0.692,0.316,0.66,0.296,0.768,0.136,0.244,2.0,0.7,1.996,0.728,1.32,0.808,10.815999999999999
21/11/2019 07:30:00,0.048,0.092,0.328,0.224,0.1,0.252,0.196,0.344,1.956,1.356,1.816,0.632,1.348,1.832,10.524000000000001
21/11/2019 07:45:00,0.176,0.108,0.284,0.436,0.248,0.448,0.536,0.532,1.856,1.104,0.9,0.636,1.576,2.084,10.924
21/11/2019 08:00:00,0.428,0.36,0.256,0.18,0.548,0.312,0.46,0.88,1.38,0.9,1.096,0.756,1.62,3.004,12.180000000000001
21/11/2019 08:15:00,1.416,1.232,0.216,0.256,0.4,0.216,0.204,0.44,0.248,0.872,2.008,0.704,1.428,6.316,15.956
21/11/2019 08:30:00,0.6,1.448,0.212,0.228,0.32,0.14,0.064,0.332,0.376,1.34,2.66,0.62,1.396,5.8,15.536000000000001
21/11/2019 08:45:00,0.292,0.192,0.212,0.172,0.7,0.144,0.048,0.644,0.268,1.376,1.556,0.544,1.184,6.524,13.856
21/11/2019 09:00:00,0.044,0.148,0.216,0.252,0.404,0.148,0.1,0.504,0.168,1.66,0.968,0.448,1.368,6.444,12.872
21/11/2019 09:15:00,0.104,0.152,0.212,0.304,0.684,0.2,0.104,0.408,0.26,1.476,0.404,0.372,1.152,8.636,14.468
21/11/2019 09:30:00,0.076,0.208,0.216,0.24,0.2,0.14,0.12,0.412,0.208,1.288,0.964,0.408,1.28,4.672,10.432
21/11/2019 09:45:00,0.068,0.084,0.276,0.3,0.208,0.328,0.128,0.444,0.232,1.488,1.556,0.492,1.296,3.584,10.484
21/11/2019 10:00:00,0.112,0.328,0.276,1.692,0.376,0.684,0.112,0.304,0.28,5.772,1.504,0.304,1.22,1.78,14.744
21/11/2019 10:15:00,0.036,0.724,0.22,1.444,0.096,0.716,0.124,0.196,0.264,2.936,1.536,0.368,1.304,2.82,12.784
21/11/2019 10:30:00,0.108,0.16,0.22,1.1,0.18,0.736,0.128,0.184,0.316,2.976,1.564,0.3,1.308,0.508,9.788
21/11/2019 10:45:00,1.1,0.144,0.216,0.84,0.264,0.88,0.104,0.176,0.324,2.844,0.328,0.36,1.248,0.296,9.123999999999999
21/11/2019 11:00:00,0.384,0.132,0.216,0.264,0.064,1.9,0.108,0.176,0.324,2.78,0.632,0.272,1.392,1.764,10.408
21/11/2019 11:15:00,0.544,0.152,0.228,0.276,0.224,3.392,0.092,0.216,0.2,2.636,0.392,0.336,1.156,0.328,10.172
21/11/2019 11:30:00,0.468,0.04,0.272,0.824,0.264,4.62,0.084,0.256,0.332,2.764,0.428,0.276,1.288,0.556,12.472000000000001
21/11/2019 11:45:00,0.424,0.16,0.268,1.368,0.148,2.528,0.08,0.288,0.2,2.04,0.988,0.276,1.288,1.448,11.504000000000001
21/11/2019 12:00:00,0.5,0.62,0.324,0.904,0.368,1.184,0.056,0.192,0.228,2.704,0.616,0.348,1.468,1.152,10.664
21/11/2019 12:15:00,0.504,0.128,0.668,0.704,0.172,2.22,0.064,0.124,0.272,3.132,0.492,0.368,1.284,0.204,10.336000000000002
21/11/2019 12:30:00,0.636,0.076,0.648,0.324,0.096,2.16,0.756,0.156,0.228,4.24,0.616,0.412,1.448,1.396,13.192
21/11/2019 12:45:00,1.964,0.224,0.58,0.32,0.292,1.424,0.196,0.216,0.324,6.872,0.496,0.508,1.248,2.784,17.448
21/11/2019 13:00:00,0.924,0.14,0.576,0.616,0.124,0.52,0.2,0.304,0.372,5.928,0.444,0.732,1.384,3.484,15.748000000000001
21/11/2019 13:15:00,0.648,0.396,0.572,0.608,0.144,0.22,0.24,0.316,0.34,9.104,0.5,0.296,1.284,2.248,16.916
21/11/2019 13:30:00,1.076,0.712,0.568,0.512,0.308,1.852,0.12,0.208,0.188,3.332,0.788,0.712,1.24,1.828,13.443999999999999
21/11/2019 13:45:00,0.588,0.208,0.912,0.524,0.184,1.248,0.092,0.124,0.276,2.344,0.92,0.472,1.484,0.196,9.572
21/11/2019 14:00:00,0.524,0.168,0.396,0.64,0.26,1.812,0.212,0.136,0.244,2.216,1.156,0.412,1.576,1.244,10.996
21/11/2019 14:15:00,0.444,0.144,0.252,0.56,0.316,0.34,0.06,0.076,0.212,2.208,1.908,0.46,2.28,0.412,9.672
21/11/2019 14:30:00,0.496,0.076,0.216,0.46,0.06,0.68,0.1,0.208,0.316,2.176,1.064,0.396,1.512,0.216,7.976
21/11/2019 14:45:00,0.516,0.032,0.212,0.592,0.216,2.024,0.236,0.232,0.208,2.848,1.716,0.448,1.404,0.224,10.908
21/11/2019 15:00:00,0.44,0.128,0.228,0.52,0.648,0.504,0.216,0.28,0.304,2.152,2.764,0.384,1.524,0.204,10.296
21/11/2019 15:15:00,0.468,0.04,0.48,0.54,0.224,0.14,0.088,0.32,0.312,2.284,0.684,0.436,1.456,0.2,7.672
21/11/2019 15:30:00,0.528,0.064,0.484,0.592,0.276,0.132,0.048,0.26,0.316,2.328,0.364,0.296,1.42,1.344,8.452
21/11/2019 15:45:00,0.484,0.112,0.512,0.668,0.324,0.136,0.064,0.268,0.192,3.248,1.876,0.28,1.612,0.184,9.959999999999999
21/11/2019 16:00:00,0.408,0.052,0.548,2.288,0.144,0.136,0.072,0.164,0.288,3.64,0.876,0.36,1.528,0.632,11.136
21/11/2019 16:15:00,0.532,0.072,0.236,0.792,0.268,0.24,0.052,0.148,0.244,2.04,0.668,0.356,1.656,0.324,7.628
21/11/2019 16:30:00,0.52,0.184,0.216,0.468,0.192,0.16,0.092,0.18,0.164,2.208,1.156,0.408,1.776,0.336,8.06
21/11/2019 16:45:00,0.36,0.116,0.212,0.488,0.088,0.14,0.064,0.176,0.252,2.032,0.848,0.348,1.716,0.232,7.072
21/11/2019 17:00:00,0.524,0.032,0.22,0.508,0.336,0.128,0.056,0.308,0.224,2.196,0.548,0.412,1.8,0.948,8.24
21/11/2019 17:15:00,0.556,0.488,0.232,1.356,0.168,0.136,0.096,0.304,0.456,2.252,0.384,0.544,1.416,0.532,8.920000000000002
21/11/2019 17:30:00,0.648,0.708,0.36,1.472,0.116,0.132,0.052,0.232,0.348,1.948,0.516,0.448,1.644,0.356,8.98
21/11/2019 17:45:00,0.8,2.264,0.4,0.592,0.372,0.132,0.352,0.288,0.348,2.596,0.48,0.368,1.888,0.416,11.296000000000001
21/11/2019 18:00:00,0.608,1.724,0.624,1.716,0.192,0.132,0.776,0.212,0.284,2.02,0.648,0.268,1.88,0.9,11.984
21/11/2019 18:15:00,0.844,1.176,0.58,2.148,0.224,0.28,0.868,0.312,0.16,1.984,0.94,0.328,1.468,0.508,11.82
21/11/2019 18:30:00,0.572,2.024,0.62,0.86,0.436,0.392,0.712,1.192,1.432,2.004,0.908,0.436,2.036,1.376,14.999999999999998
